subject_id,group,message_order,message_id,date,message,annotator_1_label,annotator_1_dimension,annotator_2_label,annotator_2_dimension,annotator_3_label,annotator_3_dimension,final_label,final_dimension,notes
subject284,bsf,18,78100468672,2021-01-17 02:14:53,Te has enamorado realmente ?,,,,,,,,,
subject284,bsf,19,10277943102,2021-01-17 02:15:15,Estoy en eso . Me voy a meter al gim !,,,,,,,,,
subject284,bsf,20,15393386703,2021-01-17 02:20:54,Ten un poco de empatia querido,,,,,,,,,
subject284,bsf,21,75648781304,2021-01-17 02:23:43,Si ya me busco y me arruinó navidad :(,,,,,,,,,
subject284,bsf,22,59209127074,2021-01-17 02:28:29,Lo estoy viviendo querido !,,,,,,,,,
subject284,bsf,23,52483172533,2021-01-17 02:29:45,Tu padrastro te violo ?,,,,,,,,,
subject284,bsf,24,33846192273,2021-01-17 02:30:05,Si es así joder no te vuelvo a joder,,,,,,,,,
subject285,bsf,1,9061480379,2022-04-20 02:35:43,La verdad ahora creo que lo único que quiero es estar sola,,,,,,,,,
subject285,bsf,2,87593260256,2022-04-20 02:35:50,Me duele el alma,,,,,,,,,
subject285,bsf,3,89120438295,2022-04-20 02:36:01,Es como una presión en el pecho,,,,,,,,,
subject285,bsf,4,26049513913,2022-04-20 05:51:24,Nadie tiene la culpa de los problemas de nadie Y menos venir a un grupo donde solo te quieren ayudar para que te descargues así,,,,,,,,,
subject285,bsf,5,72141733079,2022-04-20 05:51:43,Yo por el contrario no quiero hablar con nadie,,,,,,,,,
subject285,bsf,6,62240830189,2022-04-20 05:51:49,Y ellos cada uno me busco,,,,,,,,,
subject285,bsf,7,86300387527,2022-04-20 05:51:56,U me hicieron volver aqui,,,,,,,,,
subject285,bsf,8,69299414755,2022-04-20 05:52:04,Me salí del grupo,,,,,,,,,
subject285,bsf,9,75704690065,2022-04-20 05:52:15,Y una niña me convenció de volver,,,,,,,,,
subject285,bsf,10,489853034,2022-04-20 05:52:30,No sé quiénes son pero de verdad que son especiales,,,,,,,,,
subject285,bsf,11,27307608560,2022-04-20 05:53:26,No quiero seguir por aquí en este mundo Quiero descansar de tanta mi & # # @ Pero lo único que tengo claro es que nadie ajeno como ustedes tiene la culpa Y que bueno que puedan ayudar a alguien,,,,,,,,,
subject285,bsf,12,18032051685,2022-04-20 05:54:33,Eso siento yo Pero pues ni modo existen personas como estás a las que sin conocerte si se preocupan,,,,,,,,,
subject285,bsf,13,95734594424,2022-04-20 05:54:58,Escuchalos Sigue sus consejos para ti aún no es tarde guerrera,,,,,,,,,
subject285,bsf,14,29771043923,2022-04-20 05:55:54,Por cierto Kitty buenas noches Y espero mejore tu situación No todo está perdido,,,,,,,,,
subject285,bsf,15,26982749109,2022-04-20 06:00:01,Que triste Es lamentable Y te abusaron ? Es muy fuerte tener inestabilidad,,,,,,,,,
subject285,bsf,16,12159618489,2022-04-20 06:00:20,Y que encima te abusen,,,,,,,,,
subject285,bsf,17,35896893748,2022-04-20 06:01:53,No se dónde eres pero que aquí si son feria la mayoría,,,,,,,,,
subject285,bsf,18,95961170464,2022-04-20 06:03:10,Bueno Kitty deseo que puedas mejorar Yo vuelvo a mí caparazón Bye,,,,,,,,,
subject288,bso,1,80661437427,2020-09-18 18:46:40,"Buena tarde , saludos desde Colombia cara radiante con ojos sonrientes",,,,,,,,,
subject288,bso,2,80323783661,2020-09-19 04:21:28,Lanzarte por el edificio dices ?,,,,,,,,,
subject288,bso,3,7304020353,2020-09-19 04:21:42,Lo siento apenas llegó y me perdí de toda la conversación,,,,,,,,,
subject288,bso,4,59135268855,2020-09-19 04:21:49,Soy nuevo igual cara radiante con ojos sonrientes,,,,,,,,,
subject288,bso,5,32392912370,2020-09-19 04:22:22,Lo de tu padre ?,,,,,,,,,
subject288,bso,6,68962864871,2020-09-19 04:22:29,Lo leí también y me sorprendió,,,,,,,,,
subject288,bso,7,63580260653,2020-09-19 04:22:56,El maltrato que te causa y lo deprimido que despertaste el día de hoy parcero,,,,,,,,,
subject288,bso,8,58279429366,2020-09-19 04:23:43,Pero tan perdido sientes de verdad los ánimos o las pocas ganas de vivir ? Enserio creeme hay más salidas tal vez se pase duro pero sería bueno recuperar las ganas de vivir,,,,,,,,,
subject288,bso,9,48840692703,2020-09-19 04:36:45,No era una sonrisa JAJAJAJAJAJ,,,,,,,,,
subject288,bso,10,70599092879,2020-09-19 04:39:02,Por qué no haberlo pensado antes,,,,,,,,,
subject288,bso,11,79638295963,2020-09-19 04:40:20,JAJAJAJAJA se ve que no te falta el sentido del humor parcero,,,,,,,,,
subject288,bso,12,68664363226,2020-09-19 04:41:21,Estaba comiendo y se me quito el hambre,,,,,,,,,
subject288,bso,13,58690698010,2020-09-19 04:42:23,Aún nada que comes parcero ?,,,,,,,,,
subject288,bso,14,79860424990,2020-09-19 04:44:41,No tienes comida o no quieres comer por la pelea ?,,,,,,,,,
subject288,bso,15,16625572987,2020-09-19 04:45:14,Y si mejor escuchas música un ratito sales a caminar te distraes ?,,,,,,,,,
subject288,bso,16,38342678676,2020-09-19 04:46:20,"Errado parcero cara llorando de risa cara llorando de risa en el valle también hablamos asi , de Cali y vos de que parte ?",,,,,,,,,
subject288,bso,17,90722949652,2020-09-19 04:47:46,Casi muero de una sobredosis de esa mierda cara llorando de risa cara llorando de risa cara llorando de risa No suena tan gracioso ois JAJAAJAAJJ,,,,,,,,,
subject288,bso,18,23298698896,2020-09-19 04:47:48,Bueno si un poco,,,,,,,,,
subject288,bso,19,38293928599,2020-09-19 04:48:06,Y si intentas algo más movidito ?,,,,,,,,,
subject288,bso,20,41963754504,2020-09-19 04:48:53,Aún vives en Colombia o estás por fuera ?,,,,,,,,,
subject288,bso,21,71895688784,2020-09-19 04:51:52,"Cuidese usted parcero , tal vez mañana será un día mejor bíceps flexionado tono de piel medio",,,,,,,,,
subject288,bso,22,99079226415,2020-09-19 05:20:37,No pero creo que es enserio,,,,,,,,,
subject288,bso,23,23027596805,2020-09-19 05:21:23,Enserio ? Pensaba en algún momento que aquí ayudaban,,,,,,,,,
subject288,bso,24,9455791077,2020-09-19 05:22:12,"Jajajaja me largo de aqui , sorry con depresión y ustedes en verdad me terminaré tirando por un puente",,,,,,,,,
subject289,control,1,10434956525,2020-07-20 21:07:07,Hola saludos a todos cara sonriendo ligeramente,,,,,,,,,
subject289,control,2,37493863645,2020-07-20 21:07:48,libros Vengo a compartir y ayudar también pulgar hacia arriba tono de piel claro medio,,,,,,,,,
subject289,control,3,12613177864,2020-07-20 22:28:59,Quien creó el grupo es psicólogo O solo fue por algo personal ?,,,,,,,,,
subject289,control,4,13894984080,2020-07-21 18:55:22,botón de marca de verificación La depresión se vuelve un hábito Ese hábito te hace creer q tu única realidad es la q tienes hoy Y el ciclo se repite una y otra vez Por lo tanto tus células se acostumbran alimentarse de la sustancia q producen tus pensamientos Cuando les dejas de dar esa droga tus células empiezan a pedirte más Mandándote pensamientos negativos Los cuales tú les llamas “ tristeza ” Cuando en realidad es como un parásito mental que estás alimentando todos los días,,,,,,,,,
subject289,control,5,6398187151,2020-07-21 20:57:46,Depende Si en este grupo buscan soluciones O solo es para platicar de sus problemas y dar vueltas y vueltas Y si se lo q es la depresión Se lo q es vivirla años Etc . Ahora mi enfoque es diferente y l o comparto con aquellos q desean salir de ese agujero mental pulgar hacia arriba tono de piel claro medio,,,,,,,,,
subject289,control,6,35336513745,2020-07-21 21:01:41,bombilla En este grupo hay personas que desean salir de la depresión ? O quizá .. ¿ Me Equivoque de grupo ?,,,,,,,,,
subject289,control,7,69569352948,2020-07-21 21:06:54,Primero Estás segura ? Y hago esta pregunta por EXPERIENCIA,,,,,,,,,
subject289,control,8,55950162183,2020-07-21 21:11:15,Bien te comparto algo a tu inbox,,,,,,,,,
subject289,control,9,78872051574,2020-07-21 22:46:11,Investiga sobre quién es Bruce Lipton,,,,,,,,,
subject289,control,10,39304359833,2020-07-21 23:05:32,Permite que cada persona decida pulgar hacia arriba tono de piel claro medio,,,,,,,,,
subject289,control,11,1570322946,2020-07-21 23:13:20,"¿ Hay personas q piensan así verdad ? YBueno No deseo debatir en cómo ayudar a la gente Los q me siguen , mejor habla con ellos a ver si les ayudo o no lo q les comparto A mi no me creas cara de empollón pulgar hacia arriba tono de piel claro medio Si no pues suerte y éxitos en todo ”",,,,,,,,,
subject289,control,12,60483612595,2020-07-21 23:13:52,Y disculpa ya no debatiré ya respondí regalo,,,,,,,,,
subject290,bsf,1,96261940170,2022-03-27 00:17:56,En plan ayuda no ?,,,,,,,,,
subject290,bsf,2,32536809536,2022-03-27 00:18:07,O ns solo buscaba gente con la q hablar,,,,,,,,,
subject290,bsf,3,72986845809,2022-03-27 00:18:11,Es q estoi muy sola xd,,,,,,,,,
subject290,bsf,4,61685021874,2022-03-27 00:20:28,Los únicos amigos que tenia,,,,,,,,,
subject290,bsf,5,9063392892,2022-03-27 00:20:42,Me ignoran justo ahora,,,,,,,,,
subject290,bsf,6,41476097374,2022-03-27 00:20:45,En el peor momento,,,,,,,,,
subject290,bsf,7,46481871281,2022-03-27 00:21:08,Se me da mal hablar pienso mucho las cosas q decir,,,,,,,,,
subject290,bsf,8,14267364665,2022-03-27 00:22:23,Ayer por primera vez hice algo de lo que me arrepiento,,,,,,,,,
subject290,bsf,9,49695629299,2022-03-27 00:23:39,Pero nose tampoco me hizo sentir mejor,,,,,,,,,
subject290,bsf,10,35148115080,2022-03-27 00:24:03,Fue la primera vez,,,,,,,,,
subject290,bsf,11,16569400121,2022-03-27 00:24:39,Que tiene una obsesión con cortarse,,,,,,,,,
subject290,bsf,12,45904358560,2022-03-27 00:25:39,Tardaste mucho en dejar de hacerlo ?,,,,,,,,,
subject290,bsf,13,22145652310,2022-03-27 00:39:51,En que te ayuda eso,,,,,,,,,
subject290,bsf,14,25809710427,2022-03-27 00:39:56,Yo fíjate lo hice,,,,,,,,,
subject290,bsf,15,29465591537,2022-03-27 00:44:12,Yo no lo quiero.volver a hacer,,,,,,,,,
subject290,bsf,16,61095812926,2022-03-27 00:44:20,Me puse muy nerviosa cuando lo vi,,,,,,,,,
subject290,bsf,17,39620042410,2022-03-27 00:44:28,Y me dio miedo que lo vieran mis padres,,,,,,,,,
subject290,bsf,18,47751872591,2022-03-27 00:44:36,Eso fue lo peor,,,,,,,,,
subject290,bsf,19,59536628221,2022-03-27 00:47:43,Lo peor es que,,,,,,,,,
subject290,bsf,20,9954201629,2022-03-27 00:47:50,Como no.duele casi nada hacerlo,,,,,,,,,
subject290,bsf,21,30001970704,2022-03-27 00:48:09,Me da miedo hacerlo cuando este mal y acostumbrarme,,,,,,,,,
subject290,bsf,22,91938825679,2022-03-27 00:52:02,Mi mayor problema es autoestima yo creo,,,,,,,,,
subject290,bsf,23,69756179658,2022-03-27 00:52:31,Si la verdad ahora mismo parece que todo el mundo está igual,,,,,,,,,
subject290,bsf,24,90357888779,2022-03-27 00:55:06,Acabo haciendolo todo el día antes del examen y después suspendo,,,,,,,,,
subject290,bsf,25,6341156110,2022-03-27 01:06:09,No me gusta hablar d esto en persona,,,,,,,,,
subject291,bsa,1,97397804492,2021-06-05 19:37:14,me llamo Yaely y tengo 14 y estoy muy estresada,,,,,,,,,
subject291,bsa,2,58078555363,2021-06-05 19:39:06,"siento que no es algo tan malo , solo quería un consejo",,,,,,,,,
subject291,bsa,3,60641533626,2021-06-05 19:39:50,"estoy muy atrasada en la escuela y no quiero fallarles a mis padres , los amo demasiado , pero no se que hacer !",,,,,,,,,
subject291,bsa,4,40187797142,2021-06-05 19:41:26,"quizas un mes , pero estoy casi segura que reprobare , son trabajos muy pasados",,,,,,,,,
subject291,bsa,5,7254230501,2021-06-05 19:42:02,"ademas tengo muchas cosas en la cabeza , baja autoestima etc",,,,,,,,,
subject291,bsa,6,9537777797,2021-06-05 19:42:18,me dieron tiempo pero no puedo con todo,,,,,,,,,
subject291,bsa,7,4596846188,2021-06-05 19:44:03,"vivo comparandome con las demas chicas , me siento insuficiente",,,,,,,,,
subject291,bsa,8,35450878992,2021-06-05 19:46:37,"pues ... no soy bonita , ni tengo abdomen plano , soy enana",,,,,,,,,
subject291,bsa,9,55319769460,2021-06-05 19:47:36,"ellos realmente me quieren y tratan de entenderme , además no quiero ser una decepcion para ellos",,,,,,,,,
subject291,bsa,10,5373428498,2021-06-05 19:48:00,ammm que quizas soy divertida ? ?,,,,,,,,,
subject291,bsa,11,2358164025,2021-06-05 19:50:29,"pero , no se como hacer todo",,,,,,,,,
subject291,bsa,12,11457805063,2021-06-05 19:50:41,me quiero sentir mejor conmigo misma,,,,,,,,,
subject291,bsa,13,46965858387,2021-06-05 19:51:22,"me cambiaron de escuela en la cuarentena , y aun no conozco a nadie , y tengo miedo que no me acepten",,,,,,,,,
subject291,bsa,14,57647465226,2021-06-05 19:55:11,"agradezco a ustedes dos , que no se si son adultos pero bueno , siento que eso es a futuro , que hago con el presente , que hago para hacer todo ?",,,,,,,,,
subject291,bsa,15,7369453303,2021-06-05 19:57:56,"entiendo , necesito sentirme bien conmigo misma para poder hacer lo demas",,,,,,,,,
subject291,bsa,16,1355278411,2021-06-05 19:58:26,"no se como , pero lo intentare",,,,,,,,,
subject291,bsa,17,89601810533,2021-06-05 20:00:17,"primero una cosa y luego otra , entiendo",,,,,,,,,
subject291,bsa,18,22471154437,2021-06-05 20:01:04,muchas gracias por escucharme y aconsejarme,,,,,,,,,
subject291,bsa,19,36465061670,2021-06-05 20:01:59,"deberas gracias , si algo sale mal que espero y no espero poder contarles",,,,,,,,,
subject291,bsa,20,2153253346,2021-06-05 20:03:28,"gracias , y hasta luego , les deseo lo mejor es sus vidas",,,,,,,,,
subject291,bsa,21,8513195825,2021-07-10 02:13:45,"Hola , espero que todos se encuentren bien , realmente no se si alguien recuerde lo que conté de mi vida hace tiempo , pero gracias a Dios se soluciono , sorprendentemente saque muy buenas calificaciones , mis papás comprendieron todo mi estrés y me apoyaron y estoy muy agradecida con ellos y con ustedes por aconsejarme y ayudarme a reflexionar sobre mi situación , mi autoestima sigue baja pero paso a paso mis problemas se van eliminando",,,,,,,,,
subject291,bsa,22,85640987898,2021-07-10 16:38:05,Gracias por notar mi mensaje y espero que te encuentres bien,,,,,,,,,
subject297,bsf,1,3477226717,2021-12-04 00:28:01,"Últimamente no se me va la tristeza y al acercarse las fiestas navideñas peor ... ,",,,,,,,,,
subject297,bsf,2,70633180712,2021-12-04 00:36:21,"Llevo unos meses muy vulnerable , sin ganas de nada , apenas como y me pusieron medicina antidepresiva ... El no encontrar empleo y más cosillas me generan mucho malestar . La verdad que si sigo en pie es por mis peques pero cada vez se me hace más duro ...",,,,,,,,,
subject297,bsf,3,33626182468,2021-12-04 00:39:50,"Y no quiero este año juntarme para navidades con la familia . Pq hay 365 días y parece que sólo hay que juntarse esos días ... el resto nada y solo pensarlo me da pena , rabia ...",,,,,,,,,
subject297,bsf,4,89339131353,2021-12-04 00:41:50,"Gracias ... Seguramente , no pase esos días en familia",,,,,,,,,
subject297,bsf,5,54950775101,2021-12-04 00:42:49,Eso mismo me pasa y lucho por no sentir rabia pero nadaaa,,,,,,,,,
subject297,bsf,6,68493583777,2021-12-04 00:48:03,Pues me pasa parecido y últimamente me encuentro mejor sola,,,,,,,,,
subject297,bsf,7,76300159862,2021-12-04 00:51:50,"Bunker , isla desierta ... me río por no llorar pero claro que lo he pensado ... Últimamente salgo a pasear y no me apetece ni encontrarme con nadie , a veces hasta me molesta ...",,,,,,,,,
subject297,bsf,8,39969437941,2021-12-04 00:58:13,Yo estoy pensando mil opciones pero la de irme a otro lugar es la que más me pide el cuerpo ...,,,,,,,,,
subject297,bsf,9,7570061726,2021-12-04 01:00:08,Y sobre todo ahora en navidades,,,,,,,,,
subject297,bsf,10,87786179186,2021-12-04 01:02:15,"Si , la verdad que cuando me siento muy mal , necesito tomar el aire y busco perderme en la naturaleza , es lo único que me calma un poco ... Pq se me da la mano ansiedad y depre ...",,,,,,,,,
subject297,bsf,11,49272588867,2021-12-04 01:10:31,Intenta pedir ayuda por favor ...,,,,,,,,,
subject297,bsf,12,77022391108,2021-12-04 01:12:31,"No sé bien lo que te pasa , si tienes a alguien que aprecies o si recibes tratamiento ...",,,,,,,,,
subject297,bsf,13,2401924469,2021-12-04 01:14:28,"La soledad es dura Jose , y muchos la sentimos pero por aquí podemos intentar animarnos un poco ...",,,,,,,,,
subject297,bsf,14,19669081464,2021-12-04 01:18:09,"Jose , a mí no me molesta y te entiendo . Trato de animar un poco",,,,,,,,,
subject297,bsf,15,97770818955,2021-12-04 01:26:47,"Jose , entiendo todo el dolor que llevas contigo . Puedo preguntar si el rechazo ha sido por la familia ? O si tienes algún amigo o conocido o asociación ?",,,,,,,,,
subject297,bsf,16,94020771367,2021-12-04 01:43:48,"Javi , intenta calmarte , confiemos que todo pase y Jose pueda animarse o recibir ayuda",,,,,,,,,
subject297,bsf,17,97412016548,2021-12-04 01:46:35,Yo hoy es el primer día que me animé a escribir y la verdad tb me he quedado preocupada por Jose,,,,,,,,,
subject297,bsf,18,58134883833,2021-12-04 01:49:20,"Yo vivo en España , cerca de Madrid",,,,,,,,,
subject297,bsf,19,68463508032,2021-12-04 01:51:37,"No , pero espero algún día poder conocerlo .",,,,,,,,,
subject297,bsf,20,39753917275,2021-12-04 01:54:02,"He tenido muy buenas amigas , compañeras de trabajo de Argentina y muy bien . Me enseñaban fotos de allí y la verdad , muy bonito ...",,,,,,,,,
subject297,bsf,21,94613678871,2021-12-04 01:54:43,Y tú Jonatan cómo te sientes ?,,,,,,,,,
subject297,bsf,22,87870633749,2021-12-04 01:56:59,Yo tengo mis días y luego mis ratillos ...,,,,,,,,,
subject297,bsf,23,822551924,2021-12-04 01:57:56,La verdad que comencé a sentirme triste y pensé que pasaría como otras veces pero no ... Esta vez no hay manera de soltar esa pena o desasosiego,,,,,,,,,
subject297,bsf,24,7930432096,2021-12-04 01:58:38,"Pero mira , todo tu esfuerzo ha merecido la pena",,,,,,,,,
subject297,bsf,25,1784506049,2021-12-04 01:59:38,"Eso es lo importante , volvernos a levantar",,,,,,,,,
subject297,bsf,26,17965595948,2021-12-04 01:59:51,Llevo un mes y medio así,,,,,,,,,
subject297,bsf,27,95341047206,2021-12-04 02:00:23,"El médico me mandó antidepresivo y si , lloro menos pero la tristeza no se va",,,,,,,,,
